	caseid	turnout12	turnout12b	vote12	percent16	meet	givefut	info	march	sign	give12mo	compromise	ftobama	ftblack	ftwhite	fthisp	ftgay	ftjeb	fttrump	ftcarson	fthrc	ftrubio	ftcruz	ftsanders	ftfiorina	ftpolice	ftfem	fttrans	ftmuslim	ftsci	reg	demcand	repcand	vote16jb	vote16bc	vote16tc	vote16mr	vote16dt	presjob	lazyb	lazyw	lazyh	lazym	violentb	violentw	violenth	violentm	econnow	econ12mo	pid1d	pid2d	pid1r	pid2r	pidstr	pidlean	lcself	lcd	lcr	lchc	lcbo	lcdt	lcmr	lctc	srv_spend	campfin	immig_legal	immig_numb	equalpay	parleave	crimespend	death	terror_worry	terror_12mo	terror_local	relig_bc	relig_bcstr	relig_srv	relig_srvstr	incgap20	isis_troops	syrians_a	syrians_b	pc_a	pc_b	minwage	healthspend	childcare	getahead	ladder	finwell	warm	warmbad	warmcause	warmdo	freetrade	stopwhite	stopblack	forcewhite	forceblack	stop_12mo	arrested_12mo	charged_12mo	jailed_12mo	convict_12mo	famstop_12mo	stop_ever	arrested_ever	charged_ever	jailed_ever	convict_ever	famstop_ever	pk_deficit	pk_sen	pk_spend	birthright_a	birthright_b	femoff_jobs	femoff_ed	femoff_spend	femoff_issues	lpres_pleased	lpres_immig	lpres_la	vaccine	autism	bo_muslim	bo_confid	amer_ident	race_ident	whitework	whitejob	wguilt1	wguilt2	wguilt3	buycott	boycott	skintone_mob	skintone	skin_discrim	africanam10_1	white10_1	hispanic10_1	asianam10_1	nativeam10_1	other10_1	other10_open	birthyr	gender	race	race_other	educ	marstat	speakspanish	employ	employ_t	faminc	faminc2	state	votereg	pid3	pid7	ideo5	newsint	pew_bornagain	pew_churatd	religpew	religpew_t	ever_vs_12mo_rand
910	911.0	2			0	5	5	5	2	2	2	2	39.0	71.0	70	62.0	71.0	998.0	70.0	998.0	20.0	998.0	998.0	90.0	998.0	90.0	63.0	71.0	70.0	76.0	2	3			2.0	4.0			6	2	2	2	2	2	2	2	2	4	2	4.0	Not sure		__NA__		3.0	4	4	4	4	4	4	4	4	5	7	1	6	3	1	3	2	4.0		4	2	1.0	2	1.0	1	6	6.0		4.0		1	1	1	2	7	6	1	2	3	2	6	5	5	2	2							1.0	2.0	2.0	2.0	2.0	1.0	1	6.0	4	5.0		4.0			4.0	3	4.0		1	6	1	2.0	3	5	3.0	3.0	5.0	5.0	5.0	2	2	99	1.0	4	0.0		0.0	0.0	1	0.0		1990	2	1	__NA__	2	1	4	7.0	__NA__	2.0	99	13.0	2	4	8.0	6	2	2	6	11.0	__NA__	2
911	912.0	1		2.0	90	4	3	5	2	1	1	1	96.0	100.0	100	100.0	20.0	50.0	40.0	11.0	99.0	30.0	10.0	96.0	21.0	90.0	51.0	16.0	99.0	100.0	1	1	6.0				1.0	1.0	2	5	5	5	5	5	5	5	5	4	2	3.0	__NA__		__NA__		2.0	3	3	7	3	2	5	6	7	6	1	1	2	1	1	6	7	5.0	3.0	5	2	1.0	1	2.0	1	7	2.0			1.0	1	1	2	2	5	7	1	2	1	1	6	3	5	3	5	2.0	2.0	2.0	2.0	2.0	1.0							1	6.0	1	7.0			4.0	3.0		1	4.0		1	6	2	2.0	1	2	5.0	5.0	3.0	4.0	3.0	1	1	99	3.0	5	-8.0	-8.0	-8.0	-8.0	-8	-8.0		1954	1	1	__NA__	6	4	4	6.0	__NA__	6.0	99	22.0	1	3	1.0	2	1	1	1	1.0	__NA__	1
912	913.0	1		1.0	100	4	5	4	2	2	2	2	1.0	70.0	60	30.0	12.0	65.0	94.0	94.0	2.0	91.0	91.0	19.0	89.0	90.0	4.0	2.0	2.0	54.0	1	4	4.0	2.0		2.0			7	3	3	3	3	3	3	3	1	4	4		__NA__	2.0	__NA__	1.0		6	1	6	1	1	7	6	6	4	4	7	2	1	1	3	1	1.0	3.0	4	1	1.0	1	1.0	2	2		7.0		4.0	1	4	4	2	7	5	2	3	3	6	5	2	2	2	2	1.0	2.0	1.0	2.0	1.0	1.0							1	6.0	2	1.0				4.0	4.0	4		4.0	3	6	1	1.0	2	2	2.0	4.0	3.0	4.0	4.0	1	2	99	2.0	4	0.0	10.0	0.0	0.0	0	0.0		1955	1	1	__NA__	3	1	4	6.0	__NA__	5.0	99	29.0	1	2	7.0	4	2	1	1	1.0	__NA__	1
913	914.0	1		2.0	22	3	4	2	2	1	1	1	63.0	60.0	71	38.0	67.0	52.0	28.0	73.0	13.0	40.0	67.0	99.0	59.0	38.0	88.0	41.0	34.0	72.0	1	2	4.0				2.0	2.0	4	2	2	3	4	2	3	3	2	2	2	1.0	__NA__		__NA__	2.0		5	5	2	5	4	4	2	3	7	4	3	5	4	5	5	3		4.0	4	1	1.0	2	2.0	3	5		2.0		2.0	3	3	4	3	4	6	1	2	2	3	5	4	3	4	3							2.0	1.0	2.0	2.0	2.0	2.0	1	34.0	3		4.0	3.0			3.0	3		4.0	4	4	1	1.0	4	4						1	2	1	99.0	4	2.0	1.0	2.0	3.0	2	0.0		1989	2	3	__NA__	4	1	2	3.0	__NA__	4.0	99	45.0	1	1	1.0	6	2	1	3	5.0	__NA__	2
914	915.0	1		1.0	100	4	5	5	2	2	2	1	54.0		66	27.0	20.0	7.0	92.0	84.0	47.0	13.0		22.0	21.0	75.0	23.0	7.0	3.0	65.0	1	5			2.0		3.0		5	2	4	3	2	2	5	3	1	4	4		__NA__	2.0	__NA__	1.0		6	3	6	4	5	6	4	4	2	1	3	6	1	1	2	1	1.0	1.0	4	2	1.0	1	2.0	1	6		7.0	4.0		2	6	4	2	3	2	1	2	3	3	4	3	4	3	3							1.0	2.0	2.0	2.0	2.0	1.0	1	4.0	4	1.0			2.0	3.0		5		2.0	1	6	2	4.0	1	1	2.0	2.0	3.0	5.0	5.0	2	2	1	99.0	5	0.0	10.0	0.0	0.0	0	0.0		1960	2	1	__NA__	2	1	4	1.0	__NA__	7.0	99	37.0	1	2	7.0	2	1	2	6	1.0	__NA__	2
915	916.0	1		1.0	100	1	1	1	1	2	1	2	5.0	80.0	99	51.0	51.0	50.0	41.0	94.0	12.0	64.0	72.0	3.0	89.0	96.0	78.0	50.0	53.0	87.0	1	2	5.0			2.0		2.0	7	4	5	5	5	3	5	5	4	4	3		__NA__	2.0	__NA__	1.0		6	1	6	1	1	3	6	7	1	7	2	4	1	4	3	2	1.0	1.0	2	1	2.0	1	1.0	3	2	5.0			4.0	2	7	7	5	4	4	1	3	2	7	4	2	2	2	2							2.0	2.0	2.0	2.0	2.0	2.0	1	6.0	1		7.0	4.0	4.0			3	3.0		1	6	2	2.0	1	1	5.0	5.0	5.0	5.0	5.0	2	2	4	99.0	5	0.0	10.0	0.0	0.0	0	0.0		1948	2	1	__NA__	5	3	4	2.0	__NA__	3.0	99	29.0	1	2	7.0	4	1	2	6	11.0	__NA__	2
916	917.0	2			95	5	5	5	2	2	2	2	22.0	50.0	51	50.0	49.0	50.0	90.0	51.0		50.0	50.0	52.0	10.0	100.0	12.0	56.0	51.0	50.0	1	5				3.0	3.0		4	4	4	4	4	2	4	4	3	3	3	3.0	__NA__		__NA__		1.0	4	4	4	4	4	1	4	4	997	1	3	4	2	4	2	2		3.0	4	2	3.0	2	2.0	3	3	5.0		4.0		2	4	4	4	3	4	1	3	3	4	4	3	3	3	3							1.0	2.0	2.0	2.0	2.0	1.0	2	8.0	2		6.0		3.0	3.0		5		4.0	3	4	1	3.0	2	2	3.0	3.0	3.0	3.0	3.0	2	2	99	2.0	4	0.0	10.0	0.0	0.0	0	0.0		1995	1	1	__NA__	4	5	4	1.0	__NA__	3.0	99	19.0	1	3	4.0	6	3	2	5	11.0	__NA__	2
917	918.0	2			75	5	5	5	2	2	2	2	64.0	100.0	100	100.0	88.0	36.0	0.0	8.0	51.0	16.0	12.0	100.0	8.0	30.0	100.0	100.0	53.0	100.0	1	3	1.0		1.0		1.0		3	4	4	5	5	4	3	5	5	3	3		__NA__	1.0	__NA__	2.0		3	2	7	2	2	7	7	7	5	1	1	1	1	1	3	4	4.0	4.0	5	2	1.0	2	1.0	1	7	5.0			3.0	1	5	1	2	3	3	1	2	3	1	1	2	4	2	3							2.0	2.0	2.0	2.0	2.0	2.0	1	2.0	1		2.0		4.0	4.0		2		5.0	1	5	2	1.0	2	2						2	2	4	99.0	4	10.0	0.0	0.0	0.0	0	0.0		1983	1	2	__NA__	5	1	4	1.0	__NA__	12.0	99	34.0	1	1	2.0	3	2	2	4	10.0	__NA__	2
918	919.0	1		1.0	100	4	5	5	2	2	2	1	2.0	53.0	50	53.0	56.0	56.0	45.0	70.0	1.0	93.0	97.0	29.0	62.0	99.0	1.0	48.0	0.0	91.0	1	5	4.0	2.0		2.0			7	3	3	4	3	4	5	5	3	5	4		__NA__	2.0	__NA__	1.0		6	1	4	1	1	3	6	7	1	7	1	3	4	7	2	6	1.0		3	1	1.0	1	1.0	2	2		7.0	4.0		4	7	7	3	6	6	1	1	2	7	1	3	3	2	2	2.0	2.0	2.0	2.0	2.0	2.0							1	6.0	1	1.0		4.0	4.0			1	4.0		1	6	2	1.0	1	5	5.0	3.0	5.0	5.0	5.0	2	2	3	99.0	5	0.0	8.0	0.0	0.0	0	2.0	Italian desce	1994	1	1	__NA__	3	5	4	8.0	__NA__	97.0	99	36.0	1	2	7.0	5	2	2	2	2.0	__NA__	1
919	920.0	2			0	4	5	4	2	2	2	1	100.0	100.0	50	50.0	98.0	3.0	0.0	1.0	94.0	1.0	1.0	90.0	2.0	30.0	88.0	99.0	50.0	50.0	2	3	11.0		1.0	1.0			1	5	2	5	5	5	3	5	3	3	4	1.0	__NA__		__NA__	1.0		1	2	7	4	1	7	4	4	997	4	4	4	1	1	4	3	5.0	4.0	5	2	3.0	2	1.0	3	4		4.0	1.0		1	1	1	2	7	5	1	2	1	2	4	2	5	1	5	2.0	2.0	2.0	2.0	2.0	2.0							2	4.0	2		1.0	1.0	4.0			3		5.0	2	5	2	1.0	1	1						2	2	5	99.0	5	3.0	3.0	1.0	1.0	2	0.0		1995	2	2	__NA__	2	5	4	4.0	__NA__	97.0	99	54.0	2	1	1.0	1	3	2	6	12.0	__NA__	1
920	921.0	2			0	3	4	4	2	1	2	2	31.0	49.0	71	65.0	22.0	2.0	6.0	29.0		48.0	58.0	77.0	58.0	56.0	21.0	40.0	16.0	68.0	1	3	4.0		2.0		2.0		5	1	1	3	3	1	1	3	3	4	5		__NA__	3.0	__NA__		2.0	4	4	5	4	3	6	2	3	997	3	6	5	2	4	2	7		3.0	5	2	3.0	1	2.0	2	7	7.0		2.0		1	2	4	2	3	5	1	3	3	7	7	3	3	3	3							2.0	2.0	2.0	2.0	2.0	2.0	3	4.0	4	1.0		2.0	3.0			1		5.0	1	3	1	3.0	1	4						2	2	3	99.0	4	0.0	5.0	5.0	0.0	0	0.0		1982	2	3	__NA__	1	5	3	4.0	__NA__	3.0	99	47.0	1	3	4.0	6	2	1	4	2.0	__NA__	2
921	922.0	1		1.0	100	3	3	4	2	1	1	2	3.0	69.0	83	78.0	61.0	57.0	67.0	87.0	1.0	69.0	95.0	54.0	84.0	88.0	15.0	59.0	51.0	42.0	1	3	4.0			2.0	2.0		7	4	5	5	4	4	5	5	3	5	5	3.0	__NA__		__NA__		1.0	6	1	4	1	1	4	5	6	2	7	2	4	1	7	2	1		2.0	5	1	1.0	1	1.0	2	2		7.0		4.0	2	7	4	1	6	6	2	3	2	7	4	4	4	3	3	2.0	2.0	2.0	2.0	2.0	2.0							1	6.0	3	1.0			4.0		4.0	3		5.0	1	5	1	4.0	1	1						2	2	99	4.0	5	0.0	6.0	4.0	0.0	0	0.0		1978	2	3	__NA__	2	1	4	1.0	__NA__	11.0	99	25.0	1	3	4.0	4	1	2	3	2.0	__NA__	1
922	923.0	1		2.0	80	3	3	2	2	2	2	2	72.0	37.0	8	22.0	44.0	8.0	2.0	0.0	13.0	4.0	4.0	26.0	16.0	12.0	29.0	25.0	18.0	19.0	1	3		1.0			1.0		2	4	4	5	5	4	2	4	4	3	2	3.0	__NA__		__NA__		3.0	2	3	3	4	4	5	5	4	5	2	3	4	1	1	4	7		2.0	5	2	2.0	1	3.0	1	7	4.0		2.0		1	2	2	3	4	5	1	2	1	3	4	1	5	2	5							2.0	2.0	2.0	2.0	2.0	1.0	3	6.0	2	6.0			4.0	4.0		3		4.0	4	3	2	3.0	5	3						2	2	5	99.0	4	8.0	1.0	0.0	0.0	1	0.0		1990	2	2	__NA__	3	5	4	2.0	__NA__	8.0	99	34.0	1	3	4.0	2	3	2	6	11.0	__NA__	2
923	924.0	1		2.0	100	1	2	3	2	2	1	1	86.0	71.0	81	87.0	56.0	56.0	0.0	59.0	42.0	50.0	42.0	100.0	50.0	100.0	40.0	66.0	70.0	96.0	1	3	11.0	3.0			3.0		1	4	5	5	5	4	4	5	4	1	3	1.0	__NA__		__NA__	2.0		2	2	6	4	3	7	7	7	5	7	1	4	1	2	3	6	2.0	2.0	3	2	1.0	2	3.0	1	3		2.0		4.0	1	3	5	5	5	6	1	2	1	2	2	3	3	3	3							1.0	1.0	2.0	1.0	2.0	1.0	2	6.0	1	2.0				3.0	3.0	3	4.0		1	6	2	1.0	4	3	2.0	2.0	5.0	5.0	5.0	2	2	99	2.0	5	2.0	2.0	2.0	2.0	2	0.0		1944	1	1	__NA__	3	1	4	2.0	__NA__	3.0	99	39.0	1	1	3.0	2	1	2	4	2.0	__NA__	2
924	925.0	1		2.0	98	4	4	4	2	1	2	1	72.0	73.0	42	31.0	19.0	54.0	12.0	37.0	89.0	37.0	68.0	68.0	40.0	50.0	57.0	31.0	26.0	53.0	3	1	4.0	1.0	1.0				3	4	4	4	4	3	3	3	4	3	3		__NA__	3.0	__NA__		3.0	2	2	1	6	2	3	6	2	5	3	3	4	3	3	3	3	4.0	4.0	2	1	1.0	2	1.0	3	3	3.0			2.0	1	4	4	2	3	4	2	2	2	2	4	3	3	3	3	1.0	2.0	2.0	2.0	2.0	2.0							2	8.0	2	3.0		3.0		3.0		3		5.0	7	2	2	4.0	1	1						2	2	5	99.0	3	4.0	3.0	1.0	1.0	1	0.0		1969	2	2	__NA__	2	1	4	4.0	__NA__	1.0	99	51.0	3	3	8.0	4	2	2	4	1.0	__NA__	1
925	926.0	3	2.0		95	5	3	5	2	1	2	1	94.0	52.0	50	52.0	51.0	52.0	0.0	50.0	38.0	50.0	51.0	87.0	50.0	27.0	51.0	52.0	53.0	75.0	1	3	11.0	4.0			4.0		2	5	5	5	5	5	5	5	5	3	3	1.0	__NA__		__NA__	2.0		3	3	7	5	2	7	5	5	4	2	4	4	1	1	2	3		4.0	4	2	1.0	1	2.0	1	2	3.0			1.0	1	3	2	2	5	5	1	2	1	3	3	2	5	3	4	1.0	2.0	2.0	2.0	2.0	1.0							1	6.0	1		5.0	4.0		3.0		3		2.0	1	4	2	3.0	3	1						2	1	99	2.0	3	0.0	0.0	0.0	10.0	0	0.0		1994	2	4	__NA__	3	5	4	8.0	__NA__	3.0	99	6.0	1	1	2.0	3	3	2	6	10.0	__NA__	1
926	927.0	1		2.0	100	2	1	1	1	1	1	1	100.0	100.0	49	10.0	76.0	1.0	1.0	4.0	77.0	4.0	2.0	99.0	1.0	3.0	51.0	79.0	78.0	92.0	1	2	11.0	1.0		1.0			1	5	3	5	5	4	1	2	4	1	1	1.0	__NA__		__NA__	1.0		1	1	7	1	2	7	7	7	4	4	1	5	1	3	1	4	5.0		5	2	1.0	1	2.0	1	7		2.0	2.0		1	1	1	3	5	3	1	2	1	1	4	2	5	1	5	2.0	2.0	2.0	2.0	2.0	1.0							2	4.0	4		7.0			4.0	4.0	5	1.0		1	5	2	1.0	3	1						1	1	99	6.0	2	10.0	0.0	0.0	0.0	0	0.0		1980	2	2	__NA__	1	5	4	4.0	__NA__	3.0	99	32.0	1	1	1.0	1	1	2	6	11.0	__NA__	1
927	928.0	1		1.0	100	5	5	5	2	2	2	2	0.0	58.0	61	67.0	12.0	70.0	84.0	82.0	0.0	76.0	83.0	26.0	79.0	92.0	46.0	33.0	20.0	69.0	1	3		2.0	2.0				7	2	4	5	4	2	5	4	1	3	3	2.0	__NA__		__NA__	1.0		7	3	5	1	1	7	7	6	3	4	2	2	1	1	4	1	1.0	1.0	3	1	1.0	1	1.0	1	2		2.0		4.0	1	1	1	3	2	2	2	3	3	4	3	4	5	2	2							2.0	2.0	2.0	2.0	2.0	2.0	2	6.0	2	4.0				3.0	3.0	3	3.0		4	4	1	1.0	4	3	4.0	4.0	3.0	3.0	4.0	2	2	99	3.0	3	0.0	10.0	0.0	0.0	0	0.0	0	1978	1	1	__NA__	5	1	4	1.0	__NA__	5.0	99	18.0	1	2	7.0	5	1	1	1	1.0	__NA__	2
928	929.0	1		1.0	99	2	3	2	1	1	2	2	79.0	66.0	64	60.0	16.0	87.0	93.0	55.0	38.0	92.0	88.0	39.0	68.0	55.0	5.0		27.0	81.0	1	2				2.0		2.0	4	2	4	3	1	3	4	3	1	2	4	2.0	__NA__		__NA__	1.0		6	1	6	1	2	7	6	6	4	3	5	7	7	2	4	7	1.0	4.0	1	1	1.0	1	1.0	4	3		6.0		4.0	1	5	5	4	6	5	1	2	1	1	6	3	3	3	4	2.0	2.0	2.0	2.0	2.0	1.0							2	6.0	1	1.0		1.0	1.0			1	3.0		2	5	2	2.0	1	2	2.0	2.0	4.0	5.0	5.0	2	1	99	3.0	4	0.0		1.0	0.0	0	0.0		1993	1	1	__NA__	1	5	4	8.0	__NA__	7.0	99	36.0	1	2	6.0	4	1	2	2	2.0	__NA__	1
929	930.0	1		2.0	100	4	4	5	1	2	2	1	88.0	81.0	86	100.0	22.0	30.0		31.0	100.0	100.0	70.0	43.0	28.0	99.0	100.0	49.0	10.0	50.0	1	1	4.0		1.0		1.0		2	4	4	4	4	4	4	4	1	2	2	1.0	__NA__		__NA__	2.0		3	1	3	1	2	3	2	2	5	3	3	5	1	2	2	1	2.0	2.0	3	2	2.0	1	1.0	2	1		2.0		4.0	1	1	1	4	3	2	1	2	1	1	2	4	4	2	2							1.0	1.0	2.0	1.0	2.0	1.0	2	2.0	4	4.0		4.0			4.0	1		5.0	1	6	2	4.0	1	1						2	2	99	3.0	5	0.0	0.0	10.0	0.0	0	0.0		1958	2	3	__NA__	2	4	3	1.0	__NA__	4.0	99	6.0	1	1	4.0	3	3	1	5	1.0	__NA__	2
930	931.0	1		2.0	100	1	5	5	2	2	2	1	98.0	96.0	49	2.0	98.0	18.0	5.0	8.0	55.0	20.0	5.0	87.0	20.0	6.0	12.0	50.0	71.0	80.0	1	5	11.0	1.0	1.0				2	5	5	5	5	4	1	4	3	3	3		__NA__	4.0	Moderate		2.0	4	2	7	4	4	5	7	7	6	1	1	4	1	1	5	4	5.0	5.0	5	2	1.0	2	1.0	1	4		4.0		2.0	1	1	1	1	6	4	1	2	1	1	2	2	5	2	5	1.0	2.0	2.0	2.0	2.0	1.0							1	6.0	4		2.0	6.0			4.0	1	5.0		1	5	2	1.0	5	5						2	1	5	99.0	2	0.0	0.0	0.0	0.0	0	10.0		1973	2	2	__NA__	4	5	4	4.0	__NA__	97.0	99	27.0	1	4	3.0	3	2	2	5	11.0	__NA__	1
931	932.0	3	2.0		0	5	5	5	2	2	2	1	44.0	68.0	60	998.0	998.0	55.0	3.0	32.0	61.0	29.0	25.0	71.0	26.0	65.0	998.0	998.0	998.0	45.0	3	3	1.0			1.0		1.0	5	4	4	5	5	5	5	5	5	3	3	1.0	__NA__		__NA__	2.0		4	4	4	4	4	4	4	4	997	4	2	4	1	2	4	4	2.0	2.0	5	2	2.0	2	2.0	1	4		4.0		4.0	1	4	4	5	1	3	1	2	3	2	4	3	3	3	4	1.0	2.0	2.0	2.0	2.0	1.0							1	6.0	4		4.0	4.0			4.0	5	2.0		2	6	1	3.0	4	5	4.0	3.0	5.0	5.0	4.0	2	2	2	99.0	5	0.0	10.0	0.0	0.0	0	0.0		1949	2	1	__NA__	2	4	4	5.0	__NA__	3.0	99	33.0	3	1	3.0	6	2	2	4	2.0	__NA__	1
932	933.0	1		2.0	10	5	5	5	2	2	2	1	68.0	77.0	41	81.0	94.0	52.0	3.0	6.0	55.0	49.0	41.0	64.0	43.0	78.0	84.0	95.0	76.0	94.0	1	3	11.0	4.0			4.0		3	5	5	5	5	5	5	5	5	5	2	4.0	Not political		__NA__		2.0	2	2	5	2	2	7	7	7	4	4	2	4	1	1	5	7		4.0	3	2	3.0	2	3.0	2	4	3.0		3.0		2	2	1	2	5	5	2	2	3	3	4	2	4	3	3							1.0	2.0	2.0	2.0	2.0	1.0	1	30.0	4	7.0		3.0		3.0		3		5.0	1	5	2	3.0	2	4	3.0	1.0	5.0	5.0	5.0	1	1	2	99.0	3	0.0	10.0	0.0	0.0	0	0.0		1987	2	1	__NA__	5	6	4	1.0	__NA__	3.0	99	24.0	1	5	3.0	2	3	2	6	11.0	__NA__	2
933	934.0	2			50	5	5	5	2	1	2	2	100.0	100.0	65	97.0	69.0	7.0	0.0	2.0	100.0	4.0	10.0	11.0		5.0	45.0	36.0	53.0	5.0	1	1	11.0		1.0		1.0		1	5	5	5	5	5	5	5	5	5	5		__NA__	1.0	__NA__	1.0		4	4	4	4	4	4	4	4	6	4	4	3	3	4	3	3		5.0	3	2	3.0	2	2.0	3	3	3.0			3.0	3	3	3	5	3	4	1	1	2	3	4	1	4	3	4							2.0	2.0	2.0	2.0	2.0	2.0	2	16.0	3	4.0		2.0			4.0	5		5.0	4	5	2	5.0	4	2						2	2	6	99.0	4	5.0	5.0	0.0	0.0	0	0.0		1976	2	2	__NA__	4	5	4	1.0	__NA__	97.0	99	28.0	1	1	1.0	1	2	2	7	11.0	__NA__	2
934	935.0	3	2.0		0	5	5	5	2	2	2	2	83.0	39.0	41	58.0	0.0	1.0	0.0	3.0	0.0	0.0	1.0	100.0	1.0	27.0	21.0	61.0	41.0	60.0	2	3	11.0				4.0	4.0	4	5	5	5	5	4	4	4	4	3	3		__NA__	1.0	__NA__	2.0		2	2	7	2	2	7	7	7	997	4	4	4	4	4	4	4	3.0	4.0	4	2	2.0	2	2.0	3	4		4.0		2.0	2	4	4	3	4	4	2	3	3	4	4	3	5	2	4	2.0	2.0	2.0	2.0	2.0	2.0							2	1.0	4		4.0	4.0			4.0	3		3.0	4	3	2	1.0	3	3	3.0	3.0	3.0	3.0	3.0	2	2	99	2.0	3	2.0	5.0	1.0	1.0	1	0.0		1994	1	1	__NA__	3	5	4	4.0	__NA__	97.0	99	55.0	2	1	1.0	2	7	2	5		__NA__	1
935	936.0	1		1.0	100	5	5	5	2	2	2	1	0.0	50.0	89	61.0	50.0	41.0	90.0	61.0	0.0	41.0	50.0	31.0	50.0	90.0	50.0	3.0	15.0	61.0	1	5					2.0	2.0	7	4	4	4	4	3	3	3	2	3	3	3.0	__NA__		__NA__		1.0	6	1	6	1	1	4	6	6	3	4	3	4	1	2	2	1	1.0	3.0	5	2	1.0	1	2.0	1	6	7.0			4.0	2	4	3	2	2	3	1	3	3	4	6	3	3	3	3							1.0	2.0	2.0	2.0	2.0	1.0	1	6.0	4	1.0			4.0	3.0		4	2.0		1	4	1	3.0	1	1	1.0	4.0	5.0	5.0	5.0	2	2	99	4.0	5	0.0	10.0	0.0	0.0	0	0.0		1954	2	1	__NA__	2	1	4	6.0	__NA__	5.0	99	29.0	1	3	5.0	4	2	1	6	1.0	__NA__	2
936	937.0	2			100	4	2	3	2	2	1	1	55.0	50.0	50	50.0	50.0	40.0	5.0	15.0	10.0	35.0	0.0	90.0	25.0	30.0	48.0	55.0	50.0	90.0	1	3	8.0				3.0	1.0	3	4	4	5	5	5	5	5	5	3	4	1.0	__NA__		__NA__	2.0		2	3	6	4	4	7	6	7	5	1	4	3	1	3	4	6		5.0	4	2	1.0	1	3.0	1	5		2.0	2.0		1	2	3	2	6	5	1	2	1	1	4	2	4	3	5							1.0	2.0	2.0	2.0	2.0	1.0	1	4.0	4	7.0			4.0		2.0	4	5.0		1	6	2	1.0	4	4	4.0	5.0	5.0	4.0	4.0	1	1	99	1.0	4	0.0	8.0	0.0	0.0	2	0.0		1995	2	1	__NA__	2	5	4	4.0	__NA__	3.0	99	51.0	1	1	2.0	2	1	2	5	10.0	__NA__	2
937	938.0	2			99	3	4	5	2	2	2	1	1.0	80.0	85	85.0	15.0	65.0	95.0	70.0	30.0	75.0	90.0	15.0	40.0	100.0	10.0	1.0	1.0	70.0	1	2				2.0		2.0	7	4	5	5	5	4	5	5	1	3	3	2.0	__NA__		__NA__	1.0		4	3	6	2	2	4	6	7	4	3	5	7	3	2	4	4		4.0	4	1	1.0	1	1.0	2	1		7.0	4.0		2	4	4	5	4	4	1	2	3	4	4	2	2	3	3	2.0	2.0	2.0	2.0	2.0	1.0							1	6.0	1	1.0				3.0	4.0	5	3.0		1	5	8		1	1	3.0	4.0	5.0	5.0	5.0	2	1	2	99.0	5	0.0	10.0	0.0	0.0	0	0.0		1995	1	1	__NA__	2	5	4	8.0	__NA__		99	36.0	1	2	7.0	4	1	2	1	5.0	__NA__	1
938	939.0	1		2.0	76	5	5	4	2	2	2	2	88.0	50.0	36	64.0	73.0	6.0	3.0	64.0	15.0	15.0	55.0	94.0	75.0	41.0	67.0	91.0	51.0	62.0	2	5	11.0			4.0		4.0	2	4	2	3	5	1	3	2	1	3	4	4.0	Nothing		__NA__		3.0	6	4	4	4	7	4	4	4	4	4	3	2	4	3	2	4		3.0	4	2	2.0	2	1.0	2	1	1.0			3.0	4	4	5	4	5	2	2	1	2	4	2	1	5	1	4							2.0	2.0	2.0	2.0	2.0	2.0	1	4.0	3		4.0	3.0		7.0		1		2.0	1	2	2	5.0	5	2						2	1	5	99.0	2	5.0	0.0	5.0	0.0	0	0.0		1997	2	2	__NA__	1	5	4	4.0	__NA__	97.0	99	39.0	2	4	4.0	2	3	2	5	11.0	__NA__	2
939	940.0	1		1.0	100	3	5	4	2	2	2	2	1.0	100.0	98	50.0	1.0	49.0	51.0	100.0	1.0	64.0	76.0	71.0	80.0	99.0	1.0	1.0	50.0	75.0	1	3	2.0		2.0	2.0			7	5	5	5	5	5	5	5	5	4	2	2.0	__NA__		__NA__	1.0		6	1	5	1	1	5	5	5	4	2	6	7	1	3	3	2	2.0		4	2	2.0	1	3.0	2	4		4.0		1.0	2	4	4	3	4	3	8	2	3	4	4	5	5	3	3	2.0	2.0	2.0	2.0	2.0	2.0							1	4.0	1		5.0	4.0			4.0	5		2.0	1	3	1	3.0	1	2	4.0	4.0	5.0	5.0	5.0	2	2	1	99.0	5	0.0	10.0	0.0	0.0	0	0.0		1977	2	1	__NA__	4	1	4	1.0	__NA__	7.0	99	21.0	1	2	7.0	3	2	1	1	1.0	__NA__	1
940	941.0	3	2.0		100	3	3	3	1	1	2	2	41.0	65.0	28	19.0	99.0	8.0	48.0		6.0	43.0	19.0	19.0	8.0	39.0	47.0	29.0	20.0	85.0	1	5	11.0		4.0			4.0	4	2	5	1	3	3	3	3	3	4	4		__NA__	3.0	__NA__		3.0	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4		3.0	3	2	2.0	2	2.0	3	4		4.0		2.0	2	4	4	3	4	4	2	3	3	4	4	3	5	3	5	2.0	2.0	2.0	2.0	2.0	2.0							3	4.0	2	4.0			4.0		3.0	3	3.0		4	3	2	3.0	3	3	3.0	3.0	3.0	3.0	3.0	2	2	1	99.0	3	1.0	2.0	1.0	1.0	2	3.0		1996	2	1	__NA__	1	5	4	4.0	__NA__	1.0	99	8.0	1	3	8.0	4	3	1	5	11.0	__NA__	1
